t,f,ferr,mask
2924.256034,0.999981288,6.93379E-05,FALSE
2924.276466,1.000114178,6.94034E-05,FALSE
2924.296898,1.000043299,6.94452E-05,FALSE
2924.31733,0.999989302,6.95183E-05,FALSE
2924.337762,0.999942461,6.96047E-05,FALSE
2924.358193,1.000000707,6.97223E-05,FALSE
2924.378625,1.000085336,6.98819E-05,FALSE
2924.399057,1.000197291,7.00338E-05,FALSE
2924.419488,1.000254539,7.0241E-05,FALSE
2924.43992,1.00010549,6.91058E-05,TRUE
2924.460352,1.000302813,6.89451E-05,FALSE
2924.480784,0.999967168,6.89768E-05,FALSE
2924.501216,1.000137233,6.90069E-05,FALSE
2924.521647,1.00011705,6.90356E-05,FALSE
2924.542079,1.000113093,6.90551E-05,FALSE
2924.562511,1.000223374,6.91095E-05,FALSE
2924.582943,1.000306867,6.91595E-05,FALSE
2924.603374,0.999889335,6.9205E-05,FALSE
2924.623806,0.999872397,6.92767E-05,FALSE
2924.644238,0.999986944,6.93273E-05,FALSE
2924.66467,1.000002738,6.93863E-05,FALSE
2924.685102,1.000070978,6.94761E-05,FALSE
2924.705533,1.000142802,6.95736E-05,FALSE
2924.725965,0.999932079,6.96626E-05,FALSE
2924.746397,1.000066552,6.9777E-05,FALSE
2924.766828,1.000129691,6.98936E-05,FALSE
2924.78726,1.000257715,7.00294E-05,FALSE
2924.807692,1.000143714,7.01941E-05,FALSE
2924.828124,1.000053393,7.03811E-05,FALSE
2924.848555,0.999775966,7.0601E-05,FALSE
2924.868987,0.999836338,7.08561E-05,FALSE
2924.889419,0.999684123,7.11126E-05,FALSE
2924.909851,0.999345568,7.13964E-05,TRUE
2924.930283,1.004890464,6.96995E-05,TRUE
2924.950714,1.000089312,6.93398E-05,FALSE
2924.971146,0.999957483,6.93835E-05,FALSE
2924.991578,0.999970903,6.94403E-05,FALSE
2925.01201,0.999935067,6.95031E-05,FALSE
2925.032441,0.999993467,6.95749E-05,FALSE
2925.052873,0.999985068,6.96276E-05,FALSE
2925.073305,0.999713044,6.97056E-05,FALSE
2925.093737,0.999321879,6.98093E-05,FALSE
2925.114168,0.999317692,6.99192E-05,FALSE
2925.1346,0.999516066,7.0031E-05,FALSE
2925.155032,0.999531126,7.01218E-05,FALSE
2925.175464,0.99986539,6.93337E-05,TRUE
2925.195895,1.000117632,6.91295E-05,FALSE
2925.216327,1.000213129,6.91776E-05,FALSE
2925.236759,1.00008336,6.9195E-05,FALSE
2925.25719,1.000100331,6.9236E-05,FALSE
2925.277622,0.999884224,6.92713E-05,FALSE
2925.298054,1.000061946,6.9317E-05,FALSE
2925.318486,1.000093823,6.93542E-05,FALSE
2925.338918,0.999991977,6.9393E-05,FALSE
2925.359349,0.999782037,6.94311E-05,FALSE
2925.379781,0.999995017,6.94923E-05,FALSE
2925.400213,1.000034271,6.95403E-05,FALSE
2925.420645,0.999922647,6.95918E-05,FALSE
2925.441076,0.999944044,6.96563E-05,FALSE
2925.461508,1.000039981,6.97454E-05,FALSE
2925.48194,1.000049928,6.98861E-05,FALSE
2925.502372,1.000222745,6.99825E-05,FALSE
2925.522803,1.000243933,7.00561E-05,FALSE
2925.543235,1.000356583,7.01359E-05,FALSE
2925.563667,1.000470247,7.02536E-05,FALSE
2925.584099,1.00039369,7.04027E-05,FALSE
2925.60453,1.000088408,7.05869E-05,FALSE
2925.624962,1.000026886,7.07723E-05,FALSE
2925.645394,1.000108007,7.0931E-05,FALSE
2925.665825,1.000018557,6.95686E-05,TRUE
2925.686257,1.000036278,6.94302E-05,FALSE
2925.706689,1.000027855,6.94918E-05,FALSE
2925.727121,1.000103069,6.95683E-05,FALSE
2925.747552,1.00008332,6.96329E-05,FALSE
2925.767984,1.000251295,6.97421E-05,FALSE
2925.788416,0.999932104,6.98374E-05,FALSE
2925.808848,1.000257562,6.99514E-05,FALSE
2925.829279,1.000457823,7.00696E-05,FALSE
2925.849711,1.000491421,7.01917E-05,FALSE
2925.870143,1.000391993,7.03597E-05,FALSE
2925.890575,1.000627224,7.0552E-05,FALSE
2925.911006,1.000197034,6.93612E-05,TRUE
2925.931438,1.000308952,6.92028E-05,FALSE
2925.95187,1.000187874,6.92458E-05,FALSE
2925.972302,1.000294902,6.92994E-05,FALSE
2925.992733,1.000131676,6.93183E-05,FALSE
2926.013165,1.000056179,6.93637E-05,FALSE
2926.033597,1.000078638,6.94274E-05,FALSE
2926.054029,1.000124256,6.95028E-05,FALSE
2926.07446,1.000068796,6.95581E-05,FALSE
2926.094892,1.00007705,6.96157E-05,FALSE
2926.115324,1.000053873,6.96864E-05,FALSE
2926.135755,1.000183747,6.97799E-05,FALSE
2926.156187,1.00002242,6.99237E-05,FALSE
2926.176619,0.999957875,7.00142E-05,FALSE
2926.197051,1.000046153,7.01126E-05,FALSE
2926.217482,1.000067977,7.02182E-05,FALSE
2926.237914,1.000090785,7.03123E-05,FALSE
2926.258346,1.000399217,7.04481E-05,FALSE
2926.278778,1.000280127,7.05746E-05,FALSE
2926.299209,1.0002236,7.07508E-05,FALSE
2926.319641,0.999736644,7.08946E-05,TRUE
2926.340073,0.999384477,7.11181E-05,FALSE
2926.360505,0.999299965,7.13694E-05,FALSE
2926.380936,0.998726043,7.15946E-05,TRUE
2926.401368,0.991822931,6.9474E-05,TRUE
2926.4218,0.9996785,6.96421E-05,FALSE
2926.442231,1.000185201,6.9739E-05,FALSE
2926.462663,1.000152403,6.98203E-05,FALSE
2926.483095,1.000471023,6.99341E-05,TRUE
2926.503527,1.000006188,7.00286E-05,FALSE
2926.523958,1.000242259,7.01372E-05,FALSE
2926.54439,1.000252263,7.02691E-05,FALSE
2926.564822,1.000505915,7.04195E-05,TRUE
2926.585254,1.000238663,7.0571E-05,FALSE
2926.605685,1.000266012,7.07067E-05,FALSE
2926.626117,1.000116289,7.08981E-05,FALSE
2926.646549,0.982420747,6.97003E-05,TRUE
2926.66698,1.000273689,6.91098E-05,TRUE
2926.687412,1.000148846,6.91318E-05,FALSE
2926.707844,1.000526499,6.91766E-05,TRUE
2926.728276,0.999998331,6.92045E-05,FALSE
2926.748707,0.999986805,6.9225E-05,FALSE
2926.769139,1.000051073,6.92716E-05,FALSE
2926.789571,1.00005876,6.93064E-05,FALSE
2926.810002,0.999971185,6.93562E-05,FALSE
2926.830434,0.999980638,6.9411E-05,FALSE
2926.850866,0.999986677,6.94392E-05,FALSE
2926.871298,0.999915555,6.94777E-05,FALSE
2926.891729,1.008621809,6.9767E-05,TRUE
2926.912161,0.999933799,6.92583E-05,FALSE
2926.932593,0.999732346,6.92749E-05,FALSE
2926.953025,0.999967821,6.92974E-05,FALSE
2926.973456,1.000010398,6.93409E-05,FALSE
2926.993888,1.000110923,6.93696E-05,FALSE
2927.01432,1.000051508,6.94098E-05,FALSE
2927.034752,0.999876737,6.94402E-05,FALSE
2927.055183,0.999981697,6.94762E-05,FALSE
2927.075615,0.999869226,6.95167E-05,FALSE
2927.096047,1.000123231,6.95695E-05,FALSE
2927.116478,0.999938429,6.96207E-05,FALSE
2927.13691,0.999970517,6.96734E-05,FALSE
2927.157342,1.000124531,6.97337E-05,FALSE
2927.177774,1.000088536,6.98187E-05,FALSE
2927.198205,1.000089939,6.98953E-05,FALSE
2927.218637,0.999943613,6.99743E-05,FALSE
2927.239069,1.000067634,7.00651E-05,FALSE
2927.2595,1.000114095,7.01743E-05,FALSE
2927.279932,1.000403069,7.02794E-05,FALSE
2927.300364,1.00021818,7.03777E-05,FALSE
2927.320796,1.000352322,7.04642E-05,FALSE
2927.341227,1.000478354,7.05647E-05,FALSE
2927.361659,1.000273349,7.07263E-05,FALSE
2927.382091,1.000106824,6.93489E-05,TRUE
2927.402522,1.000233255,6.91504E-05,FALSE
2927.422954,1.00033695,6.91953E-05,FALSE
2927.443386,1.000254312,6.9223E-05,FALSE
2927.463818,1.000248306,6.92594E-05,FALSE
2927.484249,1.000101584,6.93015E-05,FALSE
2927.504681,1.000148028,6.93179E-05,FALSE
2927.525113,1.000136339,6.93452E-05,FALSE
2927.545544,1.000081048,6.93705E-05,FALSE
2927.565976,1.000014826,6.94077E-05,FALSE
2927.586408,1.000293829,6.94469E-05,FALSE
2927.606839,1.000087392,6.94762E-05,FALSE
2927.627271,1.000010773,6.95299E-05,FALSE
2927.647703,1.000097413,6.95617E-05,FALSE
2927.668135,1.000121873,6.95923E-05,FALSE
2927.688566,0.999903823,6.96243E-05,FALSE
2927.708998,0.999930426,6.96806E-05,FALSE
2927.72943,0.999947345,6.97187E-05,FALSE
2927.749862,1.000066757,6.9766E-05,FALSE
2927.770293,1.000211899,6.98089E-05,FALSE
2927.790725,0.99999615,6.99062E-05,FALSE
2927.811157,1.000004141,6.99715E-05,FALSE
2927.831588,1.000035896,7.005E-05,FALSE
2927.85202,0.999970486,7.01248E-05,FALSE
2927.872452,1.000085517,6.92824E-05,TRUE
2927.892883,1.000069861,6.91643E-05,FALSE
2927.913315,1.000067291,6.91969E-05,FALSE
2927.933747,1.000171552,6.9214E-05,FALSE
2927.954179,1.000247236,6.92349E-05,FALSE
2927.97461,1.000348931,6.92604E-05,FALSE
2927.995042,1.000134926,6.9286E-05,FALSE
2928.015474,0.999988704,6.93016E-05,FALSE
2928.035905,1.000062002,6.93554E-05,FALSE
2928.056337,0.999967375,6.93803E-05,FALSE
2928.076769,1.000243493,6.94153E-05,FALSE
2928.097201,1.000109284,6.94504E-05,FALSE
2928.117632,1.000005481,6.95223E-05,FALSE
2928.138064,0.99994087,6.95799E-05,FALSE
2928.158496,1.000062559,6.96827E-05,FALSE
2928.178927,1.000076651,6.9733E-05,FALSE
2928.199359,1.000206543,6.98299E-05,FALSE
2928.219791,1.00002304,6.99345E-05,FALSE
2928.240222,1.000101775,7.00935E-05,FALSE
2928.260654,1.000030717,7.02388E-05,FALSE
2928.281086,1.001230484,7.04169E-05,TRUE
2928.301518,1.000459808,7.05759E-05,FALSE
2928.321949,1.000428964,7.07692E-05,FALSE
2928.342381,1.000185758,7.10132E-05,FALSE
2928.362813,0.999950658,6.94369E-05,TRUE
2928.383244,1.000339582,6.92412E-05,FALSE
2928.403676,1.000309527,6.9287E-05,FALSE
2928.424108,1.000231713,6.93199E-05,FALSE
2928.444539,1.000321584,6.93493E-05,FALSE
2928.464971,1.000090094,6.93794E-05,FALSE
2928.485403,1.000097281,6.94147E-05,FALSE
2928.505835,0.99996465,6.94407E-05,FALSE
2928.526266,0.999933604,6.94951E-05,FALSE
2928.546698,0.999958478,6.95506E-05,FALSE
2928.56713,0.999900695,6.95924E-05,FALSE
2928.587561,0.999839923,6.96494E-05,TRUE
2928.607993,1.000111815,6.97399E-05,FALSE
2928.628425,1.000095828,6.9807E-05,FALSE
2928.648856,0.999582995,6.98707E-05,FALSE
2928.669288,0.999300633,6.99933E-05,FALSE
2928.68972,0.999415856,7.01426E-05,FALSE
2928.710152,0.999599844,7.03139E-05,FALSE
2928.730583,1.000241431,7.05023E-05,FALSE
2928.751015,1.000457182,7.07314E-05,TRUE
2928.771447,1.000197199,7.09398E-05,FALSE
2928.791878,1.000388423,7.12419E-05,FALSE
2928.81231,1.000129855,7.15753E-05,TRUE
2928.832742,0.999991769,7.20387E-05,TRUE
2928.853173,1.011673495,6.99668E-05,TRUE
2928.873605,1.000386083,6.95646E-05,FALSE
2928.894037,1.000207135,6.95857E-05,FALSE
2928.914468,1.000187826,6.96451E-05,FALSE
2928.9349,0.999971401,6.96965E-05,FALSE
2928.955332,1.000160484,6.9754E-05,FALSE
2928.975763,1.000271145,6.98043E-05,FALSE
2928.996195,0.999912744,6.98646E-05,FALSE
2929.016627,1.000035604,6.99392E-05,FALSE
2929.037059,1.000156775,7.00384E-05,FALSE
2929.05749,1.000054121,7.01228E-05,FALSE
2929.077922,1.000054683,7.02437E-05,FALSE
2929.098354,0.999871659,6.96333E-05,TRUE
2929.118785,0.999975471,6.9489E-05,FALSE
2929.139217,0.999990625,6.95311E-05,FALSE
2929.159649,0.99994573,6.95708E-05,FALSE
2929.18008,0.99982537,6.96083E-05,FALSE
2929.200512,1.000241734,6.96562E-05,FALSE
2929.220944,0.999983642,6.96947E-05,FALSE
2929.241375,0.999880321,6.97507E-05,FALSE
2929.261807,1.000097308,6.98041E-05,FALSE
2929.282239,1.000057595,6.98835E-05,FALSE
2929.302671,0.99991989,6.9961E-05,FALSE
2929.323102,1.000013647,7.0061E-05,FALSE
2929.343534,1.000052708,6.93105E-05,TRUE
2929.363966,1.000010175,6.92402E-05,FALSE
2929.384397,1.000304397,6.92655E-05,FALSE
2929.404829,1.000212841,6.92994E-05,FALSE
2929.425261,1.000369928,6.9338E-05,FALSE
2929.445692,1.000243304,6.9368E-05,FALSE
2929.466124,1.000079315,6.93917E-05,FALSE
2929.486556,0.999955805,6.94163E-05,FALSE
2929.506987,0.999969142,6.94465E-05,FALSE
2929.527419,1.000219658,6.94739E-05,FALSE
2929.547851,1.000339418,6.95233E-05,FALSE
2929.568282,1.000230013,6.9564E-05,FALSE
2929.588714,1.000009072,6.95944E-05,FALSE
2929.609146,1.000089225,6.9646E-05,FALSE
2929.629577,1.000235868,6.96768E-05,FALSE
2929.650009,1.000044366,6.97556E-05,FALSE
2929.670441,0.999894261,6.98015E-05,FALSE
2929.690872,1.000100549,6.99031E-05,FALSE
2929.711304,1.000056831,6.99854E-05,FALSE
2929.731736,1.000058109,7.00808E-05,FALSE
2929.752168,1.000003944,7.01757E-05,FALSE
2929.772599,1.00003952,7.02717E-05,FALSE
2929.793031,1.000173208,7.03898E-05,FALSE
2929.813463,1.000308152,7.05681E-05,FALSE
2929.833894,1.00006937,6.96765E-05,TRUE
2929.854326,0.99998629,6.96169E-05,FALSE
2929.874758,0.999990252,6.96662E-05,FALSE
2929.895189,0.999908276,6.97405E-05,FALSE
2929.915621,0.999997009,6.98002E-05,FALSE
2929.936053,1.000114525,6.98743E-05,FALSE
2929.956484,0.999989271,6.99454E-05,FALSE
2929.976916,1.000011715,7.00319E-05,FALSE
2929.997348,0.999907245,7.01522E-05,FALSE
2930.017779,0.999869496,7.02533E-05,FALSE
2930.038211,1.000207082,7.03891E-05,FALSE
2930.058643,1.000502379,7.05856E-05,FALSE
2930.079074,1.000283726,6.95321E-05,TRUE
2930.099506,1.000267786,6.93748E-05,FALSE
2930.119938,1.000072646,6.94119E-05,FALSE
2930.14037,1.000043395,6.94563E-05,TRUE
2930.160801,1.000308498,6.9525E-05,FALSE
2930.181233,1.000067372,6.95678E-05,FALSE
2930.201665,1.0001255,6.96247E-05,FALSE
2930.222096,0.999987368,6.97032E-05,FALSE
2930.242528,1.000045202,6.97793E-05,FALSE
2930.26296,1.000300237,6.98493E-05,FALSE
2930.283391,1.000027641,6.99432E-05,FALSE
2930.303823,1.000047065,7.00695E-05,FALSE
2930.324254,1.000293676,6.98542E-05,TRUE
2930.344686,1.000027856,6.92991E-05,FALSE
2930.365118,0.999945647,6.93387E-05,FALSE
2930.38555,1.000152279,6.93784E-05,FALSE
2930.405981,1.000345378,6.94379E-05,FALSE
2930.426413,1.000276081,6.94831E-05,FALSE
2930.446845,1.000041373,6.95273E-05,FALSE
2930.467276,1.000180361,6.95791E-05,FALSE
2930.487708,1.000052865,6.96222E-05,FALSE
2930.50814,0.999989556,6.96893E-05,FALSE
2930.528571,1.000087077,6.97834E-05,FALSE
2930.549003,1.000235614,6.99107E-05,FALSE
2930.569435,1.000005407,7.00549E-05,FALSE
2930.589866,1.000170026,7.02138E-05,FALSE
2930.610298,1.000140547,7.04522E-05,FALSE
2930.63073,1.000357196,7.06995E-05,FALSE
2930.651161,1.000278451,7.09282E-05,FALSE
2930.671593,1.000293758,7.11787E-05,FALSE
2930.692025,1.000313836,7.15431E-05,FALSE
2930.712456,1.000152224,7.19854E-05,FALSE
2930.732888,1.000055158,7.2453E-05,TRUE
2930.75332,0.999740442,7.30152E-05,TRUE
2930.773751,0.999001381,7.3638E-05,TRUE
2930.794183,0.996863694,7.42201E-05,TRUE
2930.814615,1.009671235,7.03702E-05,TRUE
2930.835046,1.000023311,6.96558E-05,FALSE
2930.855478,1.000007209,6.97034E-05,FALSE
2930.87591,0.99988795,6.97791E-05,FALSE
2930.896341,0.999665992,6.98512E-05,FALSE
2930.916773,0.999609454,6.99262E-05,FALSE
2930.937205,0.999875977,7.00438E-05,FALSE
2930.957636,1.000090756,7.01553E-05,FALSE
2930.978068,1.00016472,7.02848E-05,FALSE
2930.9985,1.000441095,7.04562E-05,FALSE
2931.018931,1.000425922,7.06085E-05,FALSE
2931.039363,1.000258256,7.07775E-05,FALSE
2931.059795,1.000320642,6.96056E-05,TRUE
2931.080226,1.000118629,6.93124E-05,FALSE
2931.100658,1.000202297,6.9353E-05,FALSE
2931.12109,1.000101656,6.93773E-05,FALSE
2931.141521,1.000171172,6.94258E-05,FALSE
2931.161953,0.999462669,6.94496E-05,FALSE
2931.182385,0.999055343,6.94735E-05,TRUE
2931.202816,0.999347946,6.95087E-05,FALSE
2931.223248,0.99922832,6.9557E-05,FALSE
2931.243679,0.999328591,6.96215E-05,FALSE
2931.264111,0.99928044,6.96802E-05,FALSE
2931.284543,0.999805161,6.97722E-05,FALSE
2931.304974,0.999982109,6.98633E-05,FALSE
2931.325406,0.99990243,6.99637E-05,FALSE
2931.345838,1.000107502,7.00817E-05,FALSE
2931.366269,1.000275991,7.02428E-05,FALSE
2931.386701,1.000307573,7.04131E-05,FALSE
2931.407133,1.000236956,7.05946E-05,FALSE
2931.427564,1.000262315,7.0782E-05,FALSE
2931.447996,1.000279413,7.10353E-05,FALSE
2931.468428,1.000186584,7.13308E-05,FALSE
2931.488859,1.000218099,7.16637E-05,FALSE
2931.509291,1.000338677,7.19844E-05,TRUE
2931.529723,1.000127004,7.23728E-05,TRUE
2931.550154,0.999627133,6.98006E-05,TRUE
2931.570586,1.000342604,6.94921E-05,FALSE
2931.591018,1.000210261,6.95479E-05,FALSE
2931.611449,1.000033025,6.96197E-05,FALSE
2931.631881,0.999902252,6.96719E-05,FALSE
2931.652313,1.000110938,6.97609E-05,FALSE
2931.672744,1.000177483,6.98653E-05,FALSE
2931.693176,1.000071178,7.003E-05,FALSE
2931.713608,1.000156745,7.018E-05,FALSE
2931.734039,0.99962377,7.02891E-05,FALSE
2931.754471,0.999607907,7.04848E-05,FALSE
2931.774903,0.999623072,7.06988E-05,FALSE
2931.795334,0.999357804,6.9397E-05,TRUE
2931.815766,0.999503304,6.92364E-05,FALSE
2931.836198,1.000074585,6.93131E-05,FALSE
2931.856629,1.000259278,6.93793E-05,FALSE
2931.877061,1.00021926,6.94417E-05,FALSE
2931.897492,1.000236319,6.95186E-05,FALSE
2931.917924,1.000063381,6.96022E-05,FALSE
2931.938356,1.00016227,6.96653E-05,FALSE
2931.958787,1.000153399,6.9766E-05,FALSE
2931.979219,0.999901778,6.99057E-05,FALSE
2931.999651,1.00007916,7.00651E-05,FALSE
2932.020082,1.000227596,7.02392E-05,FALSE
2932.040514,1.000337722,6.91398E-05,TRUE
2932.060946,1.000274972,6.89788E-05,FALSE
2932.081377,1.000296492,6.90422E-05,FALSE
2932.101809,1.000207918,6.90733E-05,FALSE
2932.122241,1.000122729,6.91253E-05,FALSE
2932.142672,0.999985855,6.91763E-05,FALSE
2932.163104,0.999914345,6.92157E-05,FALSE
2932.183536,1.000348529,6.92763E-05,FALSE
2932.203967,0.999753685,6.93267E-05,FALSE
2932.224399,0.999411299,6.9382E-05,FALSE
2932.244831,0.99950139,6.94519E-05,FALSE
2932.265262,0.999400634,6.95344E-05,FALSE
2932.285694,0.999753861,6.96319E-05,FALSE
2932.306126,0.999889413,6.97617E-05,FALSE
2932.326557,1.000065934,6.98799E-05,FALSE
2932.346989,0.999994009,7.00219E-05,FALSE
2932.36742,0.999930471,7.0201E-05,FALSE
2932.387852,0.998954353,7.03557E-05,FALSE
2932.408284,0.998784212,7.05716E-05,TRUE
2932.428715,0.998657725,7.08529E-05,TRUE
2932.449147,0.998780678,7.11543E-05,TRUE
2932.469579,0.998938439,7.14931E-05,TRUE
2932.49001,0.999646397,7.19254E-05,TRUE
2932.510442,1.000115966,7.23767E-05,TRUE
2932.530874,0.99958169,6.95402E-05,TRUE
2932.551305,1.000167603,6.91912E-05,FALSE
2932.571737,1.00023702,6.92744E-05,FALSE
2932.592169,1.000176757,6.93393E-05,FALSE
2932.6126,1.000154555,6.9408E-05,FALSE
2932.633032,1.000156113,6.95071E-05,FALSE
2932.653463,1.000253507,6.96012E-05,FALSE
2932.673895,1.00008556,6.97259E-05,FALSE
2932.694327,1.000302512,6.98606E-05,FALSE
2932.714758,0.9999591,7.00244E-05,FALSE
2932.73519,1.000219637,7.0258E-05,FALSE
2932.755622,1.000460082,7.04757E-05,FALSE
2932.776053,1.005404098,6.96384E-05,TRUE
2932.796485,1.000164765,6.93622E-05,TRUE
2932.816917,1.000222199,6.94872E-05,FALSE
2932.837348,1.00028227,6.95632E-05,FALSE
2932.85778,1.0002191,6.96334E-05,FALSE
2932.878212,1.000304084,6.97233E-05,FALSE
2932.898643,1.000210492,6.97881E-05,FALSE
2932.919075,1.000177682,6.99077E-05,FALSE
2932.939506,1.000103893,7.00523E-05,FALSE
2932.959938,1.000442484,7.01892E-05,FALSE
2932.98037,1.000412548,7.03116E-05,FALSE
2933.000801,1.00008855,7.0461E-05,FALSE
2933.021233,1.000340132,6.97042E-05,TRUE
2933.041665,1.000191637,6.95604E-05,FALSE
2933.062096,1.000281536,6.9652E-05,FALSE
2933.082528,1.000239094,6.97521E-05,FALSE
2933.102959,1.000164175,6.98647E-05,FALSE
2933.123391,1.00023508,6.99511E-05,FALSE
2933.143823,1.001737962,7.01099E-05,TRUE
2933.164254,1.000181957,7.02811E-05,FALSE
2933.184686,1.00019267,7.04928E-05,FALSE
2933.205118,1.000163006,7.0669E-05,FALSE
2933.225549,0.999903463,7.08648E-05,FALSE
2933.245981,0.999886122,7.10781E-05,FALSE
2933.266413,1.000024783,6.96198E-05,TRUE
2933.286844,0.999795582,6.9482E-05,FALSE
2933.307276,1.000088619,6.95632E-05,FALSE
2933.327707,0.999956796,6.96341E-05,FALSE
2933.348139,1.000093402,6.97368E-05,FALSE
2933.368571,1.000020425,6.98325E-05,FALSE
2933.389002,0.999954871,6.99339E-05,FALSE
2933.409434,1.000168276,7.00486E-05,FALSE
2933.429866,1.000043056,7.0212E-05,FALSE
2933.450297,1.000325146,7.03839E-05,FALSE
2933.470729,1.000234768,7.05169E-05,FALSE
2933.491161,1.000225157,7.07194E-05,FALSE
2933.511592,0.999954032,6.92725E-05,TRUE
2933.532024,0.99994097,6.91136E-05,FALSE
2933.552455,1.00025919,6.91673E-05,FALSE
2933.572887,1.000210016,6.92167E-05,FALSE
2933.593319,1.00007979,6.92574E-05,FALSE
2933.61375,1.000181111,6.93027E-05,FALSE
2933.634182,0.999951651,6.93668E-05,FALSE
2933.654614,0.999987066,6.94543E-05,FALSE
2933.675045,0.999941867,6.95094E-05,FALSE
2933.695477,1.000052773,6.95869E-05,FALSE
2933.715909,0.999902226,6.96813E-05,FALSE
2933.73634,0.999676773,6.9802E-05,FALSE
2933.756772,0.999769255,6.91457E-05,TRUE
2933.777203,1.000159894,6.91178E-05,FALSE
2933.797635,0.999917902,6.91731E-05,FALSE
2933.818067,1.000093549,6.9235E-05,FALSE
2933.838498,1.000195885,6.92906E-05,FALSE
2933.85893,0.999890075,6.93511E-05,FALSE
2933.879362,0.999841492,6.94413E-05,FALSE
2933.899793,0.999835319,6.95057E-05,FALSE
2933.920225,1.000004227,6.96042E-05,FALSE
2933.940656,0.999923865,6.96969E-05,FALSE
2933.961088,0.999917459,6.98208E-05,FALSE
2933.98152,0.999740686,6.99502E-05,FALSE
2934.001951,1.000033767,6.91937E-05,TRUE
2934.022383,0.999847914,6.90985E-05,FALSE
2934.042815,0.999820497,6.91568E-05,FALSE
2934.063246,0.999905485,6.9229E-05,FALSE
2934.083678,1.000121461,6.92938E-05,FALSE
2934.104109,0.999858695,6.93409E-05,FALSE
2934.124541,1.000056283,6.94334E-05,FALSE
2934.144973,1.000010428,6.95025E-05,FALSE
2934.165404,1.00008415,6.95822E-05,FALSE
2934.185836,0.999986989,6.96845E-05,FALSE
2934.206268,1.000068714,6.97846E-05,FALSE
2934.226699,1.00006749,6.9882E-05,FALSE
2934.247131,1.00026749,6.9121E-05,TRUE
2934.267562,1.000168971,6.90333E-05,FALSE
2934.287994,1.000040954,6.90953E-05,FALSE
2934.308426,1.000143433,6.91436E-05,FALSE
2934.328857,1.000328102,6.9214E-05,FALSE
2934.349289,1.000076986,6.92801E-05,FALSE
2934.369721,1.00045658,6.93433E-05,FALSE
2934.390152,1.000073769,6.94181E-05,FALSE
2934.410584,0.999956033,6.94841E-05,TRUE
2934.431016,1.000011885,6.95491E-05,FALSE
2934.451447,1.000115957,6.9626E-05,FALSE
2934.471879,1.00002977,6.97281E-05,FALSE
2934.49231,1.000202804,6.98251E-05,FALSE
2934.512742,0.999921471,6.99088E-05,FALSE
2934.533174,1.000025052,7.00836E-05,FALSE
2934.553605,1.000289875,7.02673E-05,FALSE
2934.574037,1.000135568,7.04748E-05,FALSE
2934.594468,1.000287419,7.07244E-05,FALSE
2934.6149,1.000012052,7.10065E-05,FALSE
2934.635332,1.00020147,7.13376E-05,FALSE
2934.655763,1.000481235,7.17041E-05,FALSE
2934.676195,1.000259579,7.22262E-05,TRUE
2934.696627,1.000528239,7.28115E-05,TRUE
2934.717058,1.000337037,7.35444E-05,TRUE
2934.73749,1.002743378,6.85385E-05,TRUE
2934.757921,1.000313786,6.91281E-05,FALSE
2934.778353,1.000218767,6.91746E-05,FALSE
2934.798785,1.000282028,6.92312E-05,FALSE
2934.819216,1.000073949,6.92765E-05,FALSE
2934.839648,1.000163425,6.93266E-05,FALSE
2934.860079,0.999988877,6.93833E-05,FALSE
2934.880511,1.000219864,6.94556E-05,FALSE
2934.900943,1.000146581,6.95075E-05,FALSE
2934.921374,1.000073376,6.95795E-05,FALSE
2934.941806,1.000075283,6.96629E-05,FALSE
2934.962238,0.999874003,6.97854E-05,FALSE
2934.982669,1.000205139,6.91829E-05,TRUE
2935.003101,1.000095723,6.90498E-05,FALSE
2935.023532,1.000174786,6.91226E-05,FALSE
2935.043964,1.000424091,6.91772E-05,FALSE
2935.064396,1.000128636,6.9204E-05,FALSE
2935.084827,1.000200549,6.92478E-05,FALSE
